Name	Caller	Count	CNOT:Average	CNOT:SecondMoment	CNOT:Variance	CNOT:Min	CNOT:Max	QubitClifford:Average	QubitClifford:SecondMoment	QubitClifford:Variance	QubitClifford:Min	QubitClifford:Max	R:Average	R:SecondMoment	R:Variance	R:Min	R:Max	Measure:Average	Measure:SecondMoment	Measure:Variance	Measure:Min	Measure:Max	T:Average	T:SecondMoment	T:Variance	T:Min	T:Max
Microsoft.Quantum.Canon.InPlaceXorLE:ControlledAdjoint	Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:ControlledAdjoint	40540	1.94109521460287	5.75643808584114	1.98863650737492	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.ApplyReversedOpLittleEndianCA:ControlledAdjoint	Microsoft.Quantum.Canon.InPlaceXorBE:ControlledAdjoint	40540	1.94109521460287	5.75643808584114	1.98863650737492	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.InPlaceXorBE:ControlledAdjoint	Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:ControlledAdjoint	28270	1.75840113194199	4.02822780332508	0.93628638194361	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.X:ControlledAdjoint	Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:ControlledAdjoint	25362	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Chemistry.JordanWigner.ToJordanWignerSelectInput__:ControlledAdjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	6135	12.2366748166259	157.672045639772	7.9371288174535	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledSWAP:Adjoint	26	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.CCX:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledSWAP:Adjoint	13	10	100	0	10	10	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledSWAP:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Adjoint	13	12	144	0	12	12	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp2:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.SWAP:ControlledAdjoint	13	12	144	0	12	12	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.SWAP:ControlledAdjoint	Microsoft.Quantum.Canon.QuantumROMImpl_:Adjoint	13	12	144	0	12	12	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	7	49	0	7	7
Microsoft.Quantum.Canon.ApplyRippleCarryComparatorBE:Adjoint	Microsoft.Quantum.Canon.QuantumROMImpl_:Adjoint	1	265	70225	NaN	265	265	69	4761	NaN	69	69	0	0	NaN	0	0	0	0	NaN	0	0	154	23716	NaN	154	154
Microsoft.Quantum.Canon.QuantumROMWriteBitStringUnitary_:Body	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	6135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.InPlaceXorBE:ControlledAdjoint	Microsoft.Quantum.Canon.QuantumROMWriteBitString_:ControlledAdjoint	12270	2.36202118989405	9.73822330888346	4.15941819826316	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.QuantumROMWriteBitString_:ControlledAdjoint	Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator_:Body	6135	4.72404237978811	30.8306438467808	8.51545545304553	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Canon.MultiplexOperationsFromGenerator:Adjoint	Microsoft.Quantum.Canon.QuantumROMImpl_:Adjoint	1	78070	6094924900	NaN	78070	78070	24546	602506116	NaN	24546	24546	0	0	NaN	0	0	6136	37650496	NaN	6136	6136	24544	602407936	NaN	24544	24544
Microsoft.Quantum.Canon.ApplyToEachCA:Adjoint	Microsoft.Quantum.Canon.QuantumROMImpl_:Adjoint	1	0	0	NaN	0	0	11	121	NaN	11	11	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Extensions.Convert.ToDouble:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.Lg:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Extensions.Math.Ceiling:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.ApplyToEachCA:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	1	0	0	NaN	0	0	3	9	NaN	3	3	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.AmpAmpByOracle:Body	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.ObliviousOracle:Adjoint	Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Adjoint	2	323	104329	0	323	323	119	14161	0	119	119	1	1	0	1	1	0	0	0	0	0	189	35721	0	189	189
Microsoft.Quantum.Canon.ApplyToEachCA:Body	Microsoft.Quantum.Canon.WithCA:Adjoint	1	0	0	NaN	0	0	16	256	NaN	16	16	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.FailOn:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledU:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.AndLadder:Body	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledU:Adjoint	1	140	19600	NaN	140	140	28	784	NaN	28	28	0	0	NaN	0	0	0	0	NaN	0	0	98	9604	NaN	98	98
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalCX:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpZZ:Adjoint	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalR:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRz:Adjoint	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRz:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpZZ:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ExpZZ:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1:Adjoint	1	2	4	NaN	2	2	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalRz:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1:Adjoint	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.ControlledR1:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledU:Adjoint	1	2	4	NaN	2	2	0	0	NaN	0	0	3	9	NaN	3	3	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.AndLadder:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledU:Adjoint	1	140	19600	NaN	140	140	28	784	NaN	28	28	0	0	NaN	0	0	0	0	NaN	0	0	98	9604	NaN	98	98
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledU:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Adjoint	1	282	79524	NaN	282	282	56	3136	NaN	56	56	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.MultiControlledFromOpAndSinglyCtrldOp:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R1:ControlledAdjoint	1	282	79524	NaN	282	282	56	3136	NaN	56	56	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R1:ControlledAdjoint	Microsoft.Quantum.Canon.RAll1:Adjoint	1	282	79524	NaN	282	282	56	3136	NaN	56	56	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon.RAll1:Adjoint	Microsoft.Quantum.Canon.WithCA:Adjoint	1	282	79524	NaN	282	282	56	3136	NaN	56	56	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon.ApplyToEachCA:Adjoint	Microsoft.Quantum.Canon.WithCA:Adjoint	1	0	0	NaN	0	0	16	256	NaN	16	16	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.WithCA:Adjoint	Microsoft.Quantum.Canon.RAll0:Adjoint	1	282	79524	NaN	282	282	88	7744	NaN	88	88	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon.RAll0:Adjoint	Microsoft.Quantum.Canon._ReflectionStart:Adjoint	1	282	79524	NaN	282	282	88	7744	NaN	88	88	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon._ReflectionStart:Adjoint	Microsoft.Quantum.Canon.ReflectionOracle:Adjoint	1	282	79524	NaN	282	282	88	7744	NaN	88	88	3	9	NaN	3	3	0	0	NaN	0	0	196	38416	NaN	196	196
Microsoft.Quantum.Canon.ReflectionOracle:Adjoint	Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Adjoint	2	141	39762	39762	0	282	44	3872	3872	0	88	2	5	2	1	3	0	0	0	0	0	98	19208	19208	0	196
Microsoft.Quantum.Canon.ObliviousOracle:Body	Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Adjoint	1	323	104329	NaN	323	323	119	14161	NaN	119	119	1	1	NaN	1	1	0	0	NaN	0	0	189	35721	NaN	189	189
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.InternalR:Adjoint	Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R1:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Simulation.Simulators.QCTraceSimulators.Circuits.R1:Adjoint	Microsoft.Quantum.Canon.TargetStateReflectionOracleImpl:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.TargetStateReflectionOracleImpl:Adjoint	Microsoft.Quantum.Canon.ReflectionOracle:Adjoint	1	0	0	NaN	0	0	0	0	NaN	0	0	1	1	NaN	1	1	0	0	NaN	0	0	0	0	NaN	0	0
Microsoft.Quantum.Canon.AmpAmpObliviousByReflectionPhasesImpl:Adjoint	Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	1	1251	1565001	NaN	1251	1251	445	198025	NaN	445	445	7	49	NaN	7	7	0	0	NaN	0	0	763	582169	NaN	763	763
Microsoft.Quantum.Canon.PrepareUniformSuperposition:Adjoint	Microsoft.Quantum.Canon.QuantumROMImpl_:Adjoint	1	1251	1565001	NaN	1251	1251	448	200704	NaN	448	448	7	49	NaN	7	7	0	0	NaN	0	0	763	582169	NaN	763	763
Microsoft.Quantum.Canon.QuantumROMImpl_:Adjoint	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Adjoint	1	79742	6358786564	NaN	79742	79742	25100	630010000	NaN	25100	25100	7	49	NaN	7	7	6136	37650496	NaN	6136	6136	25552	652904704	NaN	25552	25552
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep__:Adjoint	Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep_:Adjoint	1	204073	41645789329	NaN	204073	204073	49722	2472277284	NaN	49722	49722	7	49	NaN	7	7	12277	150724729	NaN	12277	12277	50210	2521044100	NaN	50210	50210
Microsoft.Quantum.Chemistry.JordanWigner.JordanWignerOptimizedBlockEncodingStatePrep_:Adjoint	Microsoft.Quantum.Canon.WithCA:Body	1	204073	41645789329	NaN	204073	204073	49722	2472277284	NaN	49722	49722	7	49	NaN	7	7	12277	150724729	NaN	12277	12277	50210	2521044100	NaN	50210	50210
Microsoft.Quantum.Canon.WithCA:Body	Microsoft.Quantum.Canon.BlockEncodingByLCU_:Body	1	409914	168029487396	NaN	409914	409914	100261	10052268121	NaN	100261	100261	14	196	NaN	14	14	24692	609694864	NaN	24692	24692	101500	10302250000	NaN	101500	101500
Microsoft.Quantum.Canon.BlockEncodingByLCU_:Body	Microsoft.Quantum.Canon.BlockEncoding:Body	1	409914	168029487396	NaN	409914	409914	100261	10052268121	NaN	100261	100261	14	196	NaN	14	14	24692	609694864	NaN	24692	24692	101500	10302250000	NaN	101500	101500
Microsoft.Quantum.Canon.BlockEncoding:Body	Microsoft.Quantum.Canon.BlockEncoding:Body	1	409914	168029487396	NaN	409914	409914	100261	10052268121	NaN	100261	100261	14	196	NaN	14	14	24692	609694864	NaN	24692	24692	101500	10302250000	NaN	101500	101500
Microsoft.Quantum.Canon.BlockEncoding:Body	Microsoft.Quantum.Canon.QuantumWalkByQubitization_:Body	1	409914	168029487396	NaN	409914	409914	100261	10052268121	NaN	100261	100261	14	196	NaN	14	14	24692	609694864	NaN	24692	24692	101500	10302250000	NaN	101500	101500
Microsoft.Quantum.Canon.QuantumWalkByQubitization_:Body	Microsoft.Quantum.Chemistry.JordanWigner.MergeTwoRegisters_:Body	1	411536	169361879296	NaN	411536	411536	100751	10150764001	NaN	100751	100751	18	324	NaN	18	18	24692	609694864	NaN	24692	24692	102634	10533737956	NaN	102634	102634
Microsoft.Quantum.Chemistry.JordanWigner.MergeTwoRegisters_:Body	Microsoft.Quantum.Chemistry.Samples.RunOptimizedQubitizationStep:Body	1	411536	169361879296	NaN	411536	411536	100751	10150764001	NaN	100751	100751	18	324	NaN	18	18	24692	609694864	NaN	24692	24692	102634	10533737956	NaN	102634	102634
Microsoft.Quantum.Primitive.M:Body	Microsoft.Quantum.Primitive.Reset:Body	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Primitive.Reset:Body	Microsoft.Quantum.Primitive.ResetAll:Body	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
Microsoft.Quantum.Primitive.ResetAll:Body	Microsoft.Quantum.Chemistry.Samples.RunOptimizedQubitizationStep:Body	1	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	105	11025	NaN	105	105	0	0	NaN	0	0
Microsoft.Quantum.Chemistry.Samples.RunOptimizedQubitizationStep:Body	[[root]]	1	411536	169361879296	NaN	411536	411536	100751	10150764001	NaN	100751	100751	18	324	NaN	18	18	24797	614891209	NaN	24797	24797	102634	10533737956	NaN	102634	102634

